timesteps,rewards
21200,-91.8
21300,-111.8
21400,-99.4
21500,-174.4
21600,-260.6
21700,-93.4
21800,-82.8
21900,-103.4
22000,-152.6
22100,-99.2
22200,-109.6
22300,-182.6
22400,-89.0
22500,-98.2
22600,-84.8
22700,-87.2
22800,-78.0
22900,-90.8
23000,-90.8
23100,-91.0
23200,-87.0
23300,-83.4
23400,-85.4
23500,-99.8
23600,-82.6
23700,-77.8
23800,-85.6
23900,-75.8
24000,-106.6
24100,-85.8
24200,-86.4
24300,-93.4
24400,-111.0
24500,-74.4
24600,-103.6
24700,-92.2
24800,-99.4
24900,-97.0
25000,-104.4
25100,-95.8
25200,-97.0
25300,-120.4
25400,-103.6
25500,-109.8
25600,-101.4
25700,-105.4
25800,-97.4
25900,-97.2
26000,-96.2
26100,-96.2
26200,-104.6
26300,-105.4
26400,-98.6
26500,-92.0
26600,-95.0
26700,-97.4
26800,-92.8
26900,-94.0
27000,-122.2
27100,-159.4
27200,-111.4
27300,-120.0
27400,-90.4
27500,-95.0
27600,-89.6
27700,-88.6
27800,-93.4
27900,-90.2
28000,-102.2
28100,-98.4
28200,-105.8
28300,-80.8
28400,-89.2
28500,-97.0
28600,-144.8
28700,-88.4
28800,-73.8
28900,-85.2
29000,-102.2
29100,-81.2
29200,-80.6
29300,-80.0
29400,-84.0
29500,-87.0
29600,-96.2
29700,-91.2
29800,-78.2
29900,-79.8
30000,-99.6
30100,-82.8
30200,-100.2
30300,-84.0
30400,-87.6
30500,-77.6
30600,-92.2
30700,-82.8
30800,-96.0
30900,-86.4
31000,-99.2
31100,-97.6
31200,-78.0
31300,-82.2
31400,-87.8
31500,-97.0
31600,-111.0
31700,-81.8
31800,-76.4
31900,-95.4
32000,-124.6
32100,-85.4
32200,-106.0
32300,-86.4
32400,-89.6
32500,-100.2
32600,-88.2
32700,-101.8
32800,-78.0
32900,-75.2
33000,-77.8
33100,-83.0
33200,-83.6
33300,-81.8
33400,-90.6
33500,-104.8
33600,-77.8
33700,-76.2
33800,-72.4
33900,-85.0
34000,-83.0
34100,-81.2
34200,-76.0
34300,-92.2
34400,-83.4
34500,-113.8
34600,-71.8
34700,-115.8
34800,-85.6
34900,-118.0
35000,-81.8
35100,-79.8
35200,-81.4
35300,-79.6
35400,-85.8
35500,-76.0
35600,-75.8
35700,-88.8
35800,-78.4
35900,-78.6
36000,-89.0
36100,-81.2
36200,-81.8
36300,-76.4
36400,-85.0
36500,-86.4
36600,-79.6
36700,-85.8
36800,-78.6
36900,-98.6
37000,-78.6
37100,-81.0
37200,-91.6
37300,-82.8
37400,-85.8
37500,-79.2
37600,-72.8
37700,-83.0
37800,-83.0
37900,-96.8
38000,-85.0
38100,-97.4
38200,-94.2
38300,-92.6
38400,-86.6
38500,-88.0
38600,-84.0
38700,-99.8
38800,-80.8
38900,-90.6
39000,-91.0
39100,-95.4
39200,-94.0
39300,-88.2
39400,-85.4
39500,-145.8
39600,-84.4
39700,-86.4
39800,-102.8
39900,-82.0
40000,-74.0
40100,-97.8
40200,-188.4
40300,-76.4
40400,-87.4
40500,-83.0
40600,-90.2
40700,-126.4
40800,-184.8
40900,-164.2
41000,-90.4
41100,-93.8
41200,-129.8
41300,-101.0
41400,-104.8
41500,-109.0
41600,-102.4
41700,-88.6
41800,-92.6
41900,-95.4
42000,-98.2
42100,-93.0
42200,-106.8
42300,-100.4
42400,-89.2
42500,-94.4
42600,-91.4
42700,-97.8
42800,-107.8
42900,-97.6
43000,-93.2
43100,-90.4
43200,-99.8
43300,-93.8
43400,-94.0
43500,-121.6
43600,-94.4
43700,-91.8
43800,-90.6
43900,-92.4
44000,-107.0
44100,-93.4
44200,-105.2
44300,-103.4
44400,-86.0
44500,-90.0
44600,-101.2
44700,-89.0
44800,-89.0
44900,-85.8
45000,-105.2
45100,-119.4
45200,-95.4
45300,-100.2
45400,-104.2
45500,-95.0
45600,-96.8
45700,-99.4
45800,-102.6
45900,-95.6
46000,-97.0
46100,-108.2
46200,-90.2
46300,-187.4
46400,-94.8
46500,-110.8
46600,-93.8
46700,-90.8
46800,-173.0
46900,-88.8
47000,-113.0
47100,-111.2
47200,-89.6
47300,-98.2
47400,-89.2
47500,-95.6
47600,-93.6
47700,-114.0
47800,-85.6
47900,-98.8
48000,-105.4
48100,-116.6
48200,-92.6
48300,-91.0
48400,-105.6
48500,-89.6
48600,-106.0
48700,-89.8
48800,-96.6
48900,-97.4
49000,-89.4
49100,-79.6
49200,-106.0
49300,-127.4
49400,-115.2
49500,-105.4
49600,-92.4
49700,-95.2
49800,-180.4
49900,-117.2
50000,-89.2
50100,-88.2
50200,-90.0
50300,-81.6
50400,-104.8
50500,-101.2
50600,-103.4
50700,-97.0
50800,-93.6
50900,-121.8
51000,-105.6
51100,-95.6
51200,-90.0
