timesteps,rewards
17200,144.0
17300,85.4
17400,78.2
17500,90.6
17600,66.8
17700,63.4
17800,74.6
17900,83.2
18000,78.0
18100,67.6
18200,75.0
18300,75.8
18400,52.0
18500,58.4
18600,66.6
18700,68.2
18800,62.8
18900,69.2
19000,59.2
19100,70.4
19200,73.4
19300,52.8
19400,50.4
19500,55.8
19600,68.2
19700,53.8
19800,84.6
19900,65.8
20000,61.0
20100,95.4
20200,57.0
20300,64.0
20400,63.6
20500,49.0
20600,81.6
20700,65.4
20800,76.4
20900,70.4
21000,64.2
21100,79.4
21200,87.0
21300,69.2
21400,75.8
21500,75.0
21600,61.2
21700,84.4
21800,80.4
21900,68.4
22000,71.0
22100,69.0
22200,58.0
22300,70.6
22400,73.4
22500,78.2
22600,78.8
22700,82.8
22800,77.0
22900,66.6
23000,66.4
23100,93.2
23200,63.0
23300,106.8
23400,63.6
23500,87.0
23600,71.4
23700,76.4
23800,63.2
23900,82.0
24000,75.0
24100,66.6
24200,63.4
24300,77.2
24400,75.8
24500,66.6
24600,75.4
24700,65.2
24800,109.4
24900,63.6
25000,72.4
25100,79.8
25200,88.0
25300,104.0
25400,101.2
25500,76.4
25600,77.8
25700,73.2
25800,64.2
25900,67.0
26000,82.8
26100,65.2
26200,79.6
26300,85.0
26400,63.8
26500,84.2
26600,83.8
26700,61.4
26800,76.4
26900,72.8
27000,66.2
27100,71.0
27200,89.4
27300,84.0
27400,82.2
27500,71.8
27600,70.0
27700,66.6
27800,77.4
27900,91.4
28000,78.4
28100,89.0
28200,69.6
28300,79.0
28400,81.8
28500,73.4
28600,64.2
28700,62.4
28800,67.6
28900,64.2
29000,84.6
29100,78.2
29200,70.0
29300,82.8
29400,67.8
29500,72.4
29600,75.0
29700,74.4
29800,63.6
29900,64.4
30000,80.6
30100,73.4
30200,72.2
30300,66.8
30400,67.4
30500,72.0
30600,84.0
30700,98.4
30800,64.0
30900,69.4
31000,66.8
31100,138.8
31200,170.4
31300,173.4
31400,95.0
31500,116.2
31600,151.2
31700,141.0
31800,178.2
31900,121.2
32000,114.8
32100,128.0
32200,106.4
32300,126.2
32400,126.4
32500,139.4
32600,99.2
32700,128.8
32800,121.4
32900,118.0
33000,153.4
33100,109.0
33200,105.4
33300,91.4
33400,96.6
33500,86.2
33600,86.4
33700,69.8
33800,62.8
33900,50.8
34000,48.8
34100,58.6
34200,50.8
34300,56.2
34400,44.6
34500,67.0
34600,47.0
34700,67.4
34800,49.0
34900,66.6
35000,52.0
35100,54.6
35200,67.0
35300,68.8
35400,67.2
35500,60.0
35600,49.4
35700,48.2
35800,54.8
35900,47.8
36000,54.8
36100,54.8
36200,51.4
36300,48.2
36400,57.4
36500,87.8
36600,56.4
36700,80.0
36800,71.4
36900,46.6
37000,50.6
37100,60.0
37200,60.0
37300,75.2
37400,59.8
37500,70.8
37600,68.2
37700,83.0
37800,71.8
37900,52.4
38000,57.8
38100,62.8
38200,52.2
38300,95.8
38400,110.6
38500,115.8
38600,107.0
38700,110.8
38800,108.0
38900,84.0
39000,124.2
39100,91.6
39200,80.2
39300,104.2
39400,126.0
39500,100.6
39600,95.6
39700,106.4
39800,80.0
39900,67.2
40000,70.8
40100,83.2
40200,66.2
40300,105.8
40400,93.0
40500,100.2
40600,101.8
40700,101.0
40800,109.2
40900,84.2
41000,70.4
41100,88.6
41200,104.0
41300,82.6
41400,88.8
41500,73.6
41600,89.2
41700,120.8
41800,91.2
41900,58.4
42000,90.2
42100,85.4
42200,121.2
42300,106.4
42400,120.4
42500,140.6
42600,105.8
42700,87.0
42800,104.8
42900,65.8
43000,80.2
43100,74.0
43200,108.6
43300,120.8
43400,59.8
43500,78.6
43600,72.2
43700,93.4
43800,65.4
43900,67.4
44000,84.2
44100,88.6
44200,90.0
44300,70.6
44400,96.8
44500,74.2
44600,68.2
44700,58.8
44800,85.8
44900,71.4
45000,66.4
45100,59.6
45200,85.2
45300,54.4
45400,60.6
45500,68.6
45600,78.0
45700,64.0
45800,62.4
45900,55.4
46000,96.2
46100,65.2
46200,77.8
46300,64.8
46400,78.2
46500,61.2
46600,90.8
46700,86.4
46800,56.4
46900,55.8
47000,61.8
47100,60.0
47200,67.4
47300,61.0
47400,62.4
47500,70.8
47600,59.0
47700,78.8
47800,65.0
47900,74.4
48000,92.8
48100,65.8
48200,100.4
48300,74.8
48400,67.6
48500,90.0
48600,71.8
48700,61.4
48800,66.4
48900,60.6
49000,58.8
49100,85.0
49200,108.0
49300,54.8
49400,60.0
49500,67.0
49600,85.0
49700,57.6
49800,67.6
49900,96.8
50000,67.2
