timesteps,rewards
44200,365.4
44300,307.6
44400,348.4
44500,279.4
44600,289.4
44700,324.0
44800,309.0
44900,316.6
45000,313.8
45100,388.4
45200,355.6
45300,385.6
45400,339.2
45500,310.8
45600,401.2
45700,323.6
45800,350.2
45900,359.4
46000,318.6
46100,366.6
46200,275.8
46300,407.0
46400,302.4
46500,334.4
46600,351.2
46700,412.6
46800,377.8
46900,345.2
47000,411.8
47100,376.0
47200,267.6
47300,362.6
47400,351.6
47500,357.0
47600,344.8
47700,307.2
47800,316.4
47900,259.8
48000,315.8
48100,259.8
48200,265.2
48300,298.0
48400,297.4
48500,329.6
48600,281.2
48700,330.4
48800,416.0
48900,328.4
49000,331.2
49100,376.2
49200,356.0
49300,399.4
49400,328.4
49500,447.0
49600,339.8
49700,245.2
49800,285.0
49900,361.6
50000,390.6
50100,343.4
50200,289.2
50300,341.8
50400,359.6
50500,299.8
50600,365.2
50700,323.0
50800,386.2
50900,308.6
51000,321.2
51100,287.0
51200,354.4
