timesteps,rewards
100,-0.022858224454103036
200,-0.5430907296482473
300,-0.5598973790241871
400,-0.02993141407554268
500,-0.030865265966031362
600,-0.03837082407599439
700,-0.039800197752383415
800,-0.03201474901960067
900,-0.0424427714826382
1000,-0.03743684456720224
1100,-0.028400193645244876
1200,-0.03267322056758979
1300,-0.04888235428057988
1400,-0.0293582128615787
1500,-0.07103861710281074
1600,-0.04707612095014638
1700,-0.024957067074187055
1800,-0.035731558416753476
1900,-0.046306981700805674
2000,-0.05809031047157324
2100,-0.03752903650539181
2200,-0.023834064256306475
2300,-0.024129446769336545
2400,-0.04963150325061179
2500,-0.048909884360909074
2600,-0.04597536571818637
2700,-0.042689056165329475
2800,-0.05509351446603006
2900,-0.04770887676070288
3000,-0.0664544899491375
3100,-0.04895922956638969
3200,-0.047567818696552425
3300,-0.0391325007349451
3400,-0.05081908859574469
3500,-0.021134455586775402
3600,-0.01624875766610785
3700,-0.06470307655297787
3800,-0.04578217488183388
3900,-0.01599382635669161
4000,-0.01494822400289792
4100,-0.022472752192243206
4200,-0.022790215741174503
4300,-0.01628880445844636
4400,-0.1633158943847775
4500,-0.15190648072421026
4600,-0.04428869416262104
4700,-0.021861793320378742
4800,-0.013930388691687733
4900,-0.04416139788845612
5000,-0.06085989733765018
5100,-0.07587656307805446
5200,-0.04179937560165854
5300,-0.0643933555969852
5400,-0.03262364016245556
5500,-0.004865116309656514
5600,-0.00826429866729945
5700,-0.06851039334760571
5800,-0.014911549680550706
5900,-0.02432069090175043
6000,-0.013861540591950055
6100,-0.0008897500320921358
6200,-0.006944397384122371
6300,-0.006590684986213376
6400,-0.014320856534272536
6500,-0.009994619471040389
6600,-0.03395979804017181
6700,-0.02256510045036341
6800,-0.039646001985373304
6900,-0.04225566279558038
7000,-0.04829426478681853
7100,-0.029668505903100596
7200,-0.057066520527587275
7300,-0.02270564542959619
7400,-0.021687107773232128
7500,-0.0028020487287562902
7600,-0.007728906641796129
7700,-0.013555871833568744
7800,-0.01434454541576997
7900,-0.013282008796159062
8000,-0.011284275282469025
8100,-0.025526735991661553
8200,-0.01011167532642503
8300,-0.0036946178846866107
8400,-0.005869909833929049
8500,-0.005532016860972081
8600,-0.02024507763125544
8700,-0.012156548044059658
8800,-0.008862440655374743
8900,-0.012629753147045763
9000,-0.006274462824543326
9100,-0.003331705167414966
9200,-0.005357324167451489
9300,-0.004262440011817316
9400,-0.0054009474554209
9500,-0.004314951661120263
9600,-0.00070392027968903
9700,-0.0022608689874823837
9800,-0.002773451019499465
9900,-0.004192483867001382
10000,-0.003161034616514454
10100,-0.003905549199989851
10200,-0.000688448985404636
10300,-0.009724054909838742
10400,-0.0050636149855563415
10500,-0.05795150161065976
10600,-0.011483954603136226
10700,-0.006775292631573393
10800,-0.001749439362015437
10900,-0.0002957323893610919
11000,-0.0021475324497259862
11100,-0.00815645026796119
11200,-0.003177409693307709
11300,-0.00936393093343213
11400,-0.07616979436716065
11500,-0.00299533058068846
11600,-0.0025692790768516716
11700,-0.00324981621133702
11800,-0.009476683631874039
11900,-0.0059338446026231395
12000,-0.010546650834839966
12100,-0.001481259194406448
12200,-0.0019159370333454717
12300,-0.0057255237320532615
12400,-0.04840958337808843
12500,-9.552689183678353e-06
12600,-0.0004099934528198901
12700,-5.4615915694000705e-05
12800,-0.0003971640025497436
12900,-0.0015633972278692454
13000,-0.0010074454105506447
13100,-0.00235605320904142
13200,-0.01389867515899823
13300,-0.06440573112195125
13400,-0.00977924341441394
13500,-0.003566644415968767
13600,-0.004234882486798597
13700,-0.0026774127552471327
13800,-0.0023124760996324767
13900,-0.000629116606489788
14000,-0.0009591026581574624
14100,-0.00012285280133994547
14200,-0.0047939654023139155
14300,-0.003475511502529116
14400,-0.009848056932241889
14500,-0.002403015025493005
14600,-0.0004017600524264253
14700,-0.0008928355639454821
14800,-0.001623993387511291
14900,-0.0022272730675467756
15000,-0.0014137198537582663
15100,-0.0009658301637500699
15200,-0.002468107432605393
15300,-0.007019902395313693
15400,-0.0035160891450232157
15500,-0.012353121749583806
15600,-0.0007518516466689107
15700,-0.0002647480153825654
15800,-0.00242385320007088
15900,-0.004219544205625425
16000,-0.0001402256177414074
16100,-0.0010433467921302508
16200,-5.012325198894274e-06
16300,-0.00033666574296375984
16400,-0.00015185768047842885
16500,-0.0009004349706174253
16600,-0.0010362006559034853
16700,-0.002531491245235884
16800,-0.003631045616884876
16900,-0.00021376942891038198
17000,-0.002739046178476201
17100,-0.022319642746879254
17200,-0.0004996865426392105
17300,-0.0012973643878240182
17400,-0.0006132590120841996
17500,-0.010651284415871487
17600,-0.0004082341479261231
17700,-0.0005207587914810574
17800,-1.9884254163216042e-05
17900,-0.0007265523187243161
18000,-0.0011314173191294685
18100,-0.0011854717788537528
18200,-0.0013317943156607726
18300,-0.001132419488612868
18400,-0.0029105143787546695
18500,-0.0011234559548256584
18600,-0.0023173488420979993
18700,-0.0033055470107683504
18800,-0.002645694727107184
18900,-0.0018596656257159339
19000,-0.010312900935787184
19100,-0.001209177902637748
19200,-0.002396769410779598
19300,-0.0015992640832109828
19400,-0.0016518651473234058
19500,-0.0007682757439511079
19600,-0.003853181298381969
19700,-0.003485422804260452
19800,-0.0036078921400530817
19900,-0.005327612020664674
20000,-0.0007593190245529513
20100,-0.0024244399189683463
20200,-0.0011138517548943128
20300,-0.0001933259636217599
20400,-0.004389404210087378
20500,-0.0001342380412268085
20600,-0.0008401270028457475
20700,-0.0007987913731426488
20800,-0.0012502065441140076
20900,-0.0097226503676211
21000,-0.0010374283816645402
21100,-0.0004984887434034135
21200,-0.0014842413982023572
21300,-1.4811217127763676e-07
21400,-0.000987164425851006
21500,-0.020300367498930428
21600,-0.0033247558649236453
21700,-0.005424408145699999
21800,-0.003776133272822335
21900,-0.002152725922769605
22000,-0.002126711765413347
22100,-0.0010341688322341724
22200,-0.0013075986915964677
22300,-0.0006377229527174677
22400,-0.0010553504520203205
22500,-2.746881558213232e-06
22600,-7.097181939741404e-05
22700,-0.00022184030612493189
22800,-4.188179233821643e-05
22900,-5.38700191454744e-07
23000,-0.0004138626629242026
23100,-0.00042356612578942077
23200,-0.00012821913271920948
23300,-1.5998835040775816e-05
23400,-0.0008364012924175768
23500,-4.592281377568952e-05
23600,-2.370766057069318e-05
23700,-0.00012183801104015402
23800,-7.943078804695247e-07
23900,-0.0003822987251567156
24000,-0.0005702248391230569
24100,-0.00038812162060253286
24200,-6.435805731541677e-05
24300,-0.000196686933875867
24400,-4.347722182274083e-10
24500,-3.5575214574201652e-06
