timesteps,rewards
100,-0.2769504757307004
200,-0.04045578373115859
300,-0.014094416121952235
400,-0.002248436448120489
500,-0.00339887605146032
600,-0.0008755927427871527
700,-0.0887331014368101
800,-0.013945590746970993
900,-0.012549036080781662
1000,-0.024209557612812203
1100,-0.10568844879308018
1200,-0.003239642654757091
1300,-0.041202285356848736
1400,-0.04106002800326678
1500,-0.016664336534086034
1600,-0.002525261963864165
1700,-0.18541814692143815
1800,-0.00016774600346416616
1900,-0.03712216627391172
2000,-0.010946022989173798
2100,-0.003127238500110252
2200,-0.04186138641161961
2300,-0.05623734444670845
2400,-0.0008880315438318575
2500,-0.0011168232270771503
2600,-0.08209947015275247
2700,-0.035595838409790304
2800,-0.006346117551674979
2900,-0.035552282103162726
3000,-0.011009250448023523
3100,-0.24291360746719876
3200,-0.04567791511472023
3300,-0.06444810821121791
3400,-0.0011901406472929921
3500,-0.003868478033973588
3600,-0.0008523026052415616
3700,-0.02124652935726772
3800,-0.0264900909824064
3900,-0.011751725250360324
4000,-0.01101526053444104
4100,-0.005014593580835935
4200,-0.021706044226084485
4300,-0.002792906190506983
4400,-0.0035357978512365663
4500,-0.0333743437036901
4600,-0.01891838439350977
4700,-0.05679207222783589
4800,-0.014970131485097227
4900,-0.06562664498778759
5000,-0.02905446875411144
5100,-0.004914351459046884
5200,-0.04283258203504374
5300,-0.01712493250051921
5400,-0.004195892481266128
5500,-0.018794870994679514
5600,-0.03358754865839728
5700,-0.02254879143911239
5800,-0.08418851297174115
5900,-0.16198875684931408
6000,-0.00039902595618457326
6100,-0.018788744822813896
6200,-0.008585884357762552
6300,-0.0568316773569677
6400,-0.020652021983914894
6500,-0.020539760765677782
6600,-0.04285614497566712
6700,-0.0020162799257605
6800,-0.02665396673110081
6900,-0.05078658058773726
7000,-0.05502703639140236
7100,-0.004810679227330183
7200,-0.0554972816251393
7300,-0.03447577956394525
7400,-0.031165347114074392
7500,-0.05584645955823362
7600,-0.020874867372913285
7700,-0.026066874164462205
7800,-0.005155321006077429
7900,-0.051160291102860356
8000,-0.028191255472847843
8100,-0.038014725454559084
8200,-0.051619621730787914
8300,-0.027353918951484958
8400,-0.015380247202301689
8500,-0.004592442280409159
8600,-0.0025525261522943766
8700,-0.011924379971969757
8800,-0.0183578501080774
8900,-0.06912040610041004
9000,-0.012057852118414304
9100,-0.007981441019273916
9200,-0.033059147260792086
9300,-0.0007030999523465198
9400,-0.0010576836962059132
9500,-0.02856886412810127
9600,-0.005956755647366663
9700,-0.052126462825253836
9800,-0.03997562329750508
9900,-0.0010609455774329036
10000,-0.0013360617749412994
10100,-0.0020972112939489306
10200,-0.024879028529176138
10300,-0.0033620531216456582
10400,-0.012247796128940535
10500,-0.0030537579115389236
10600,-0.0048927418245966695
10700,-0.0001206414820259738
10800,-0.00040333801376419843
10900,-4.87561893679489e-05
11000,-0.004541753838930162
11100,-0.09570691574481316
11200,-0.002550397771437929
11300,-0.0023692223498301248
11400,-0.011988261896840413
11500,-0.00026923538921923355
11600,-0.00234430365346725
11700,-0.005183504169644948
11800,-0.00024670658668894164
11900,-0.028732518033939412
12000,-0.02465798737175646
12100,-0.0157489104070919
12200,-0.014633919892548874
12300,-0.006136631986692009
12400,-0.043847494895453566
12500,-0.03975054883885605
12600,-0.006644812653894406
12700,-0.012574961425343645
12800,-0.014039586059698194
12900,-0.04480413113706163
13000,-0.023623186928307404
13100,-0.033605433056072796
13200,-0.023626852011329903
13300,-7.776819873621834e-05
13400,-0.01822850271273637
13500,-0.00352474286009965
13600,-0.052263012179901126
13700,-0.05313126341934549
13800,-0.02188559250716935
13900,-0.03608968349144561
14000,-0.020198929099933594
14100,-0.09328857907676139
14200,-0.06318367430430953
14300,-0.03401706753647886
14400,-0.07491947638773126
14500,-0.03736267964923172
14600,-0.019626775287542843
14700,-0.0012102269200568116
14800,-0.019342559864162466
14900,-0.007352290037124476
15000,-0.003821320813813145
15100,-0.02226006366799993
15200,-0.0195705006364733
15300,-0.0061850604346545875
15400,-0.0022032555635178143
15500,-0.016343635601333516
15600,-0.009188576642100089
15700,-0.025182831072743283
15800,-0.0036369058129366747
15900,-0.01469134842081985
16000,-0.038807805848773566
16100,-0.001000094632172477
16200,-0.0016091494495753978
16300,-0.04236463938650559
16400,-0.016675884854703327
16500,-0.00011015524982516185
16600,-0.00010544292211031605
16700,-3.62562794243806e-05
16800,-0.0067294789497282185
16900,-0.0014489760779838434
17000,-0.0015913675372530634
17100,-0.0019358207235427472
17200,-0.00022954070513634406
17300,-0.008491667653470359
17400,-0.0010559258154444252
17500,-0.005574241081467335
17600,-0.037604156881570816
17700,-0.004682087974742899
17800,-0.00027391418360487305
17900,-3.758304000470765e-05
18000,-0.010396293131452693
18100,-0.000220416630326703
18200,-0.0013375505530348164
18300,-0.00011330123046365205
18400,-0.007601588036322937
18500,-0.013251915542423377
18600,-0.0010085138165948138
18700,-0.0025867079070849286
18800,-0.008373622679209802
18900,-0.000815738556198653
19000,-0.0003099497805728824
19100,-0.005165329788223971
19200,-0.0019042373420006698
19300,-0.0071092286504608635
19400,-1.7332514378756236e-05
19500,-0.001910475779141052
19600,-0.0023232557118717523
19700,-0.007920777071285556
19800,-0.021804889650229597
19900,-0.00014008391402165962
20000,-0.0027035664677896422
20100,-0.0008381118311717728
20200,-0.017307577669998863
20300,-0.00013572580474772167
20400,-0.00030502991626519816
20500,-0.0028737182756458425
20600,-0.002163571098310513
20700,-0.0009844715393001024
20800,-0.0005604386443480713
20900,-0.013656082301531569
21000,-0.0025406179802985205
21100,-0.00440033154595767
21200,-0.0004948503398225057
21300,-0.0031635960460789647
21400,-0.004453511182464354
21500,-0.0039688927064162275
21600,-0.0006190982852089632
21700,-0.012709331426594871
21800,-0.005081989786413032
21900,-0.008562148837700078
22000,-0.004911842852834525
22100,-0.003927661830903162
22200,-0.0025493769992181114
22300,-0.005358587046976027
22400,-2.2202922275142238e-05
22500,-0.0027013071635337838
22600,-0.0016869563635054873
22700,-0.00614650340312437
22800,-0.003586261393911627
22900,-0.0001948175656143169
23000,-0.0010234607283507557
23100,-0.0006721773346981763
23200,-0.0033716576510869345
23300,-0.00024592510292649196
23400,-2.4886181021024395e-05
23500,-0.0017584634480044769
23600,-0.0012973709205766682
23700,-0.01019877839844412
23800,-0.0010650452556774325
23900,-0.0028077779053546693
24000,-2.485738728802379e-05
24100,-0.0005088943560451753
24200,-0.00030002568072404754
24300,-6.1852982019620884e-06
24400,-9.051957968638946e-06
24500,-0.001499468547831384
24600,-0.0035974206106402563
24700,-0.0007090852578699014
24800,-0.00041662662120529604
24900,-0.001478608787806479
25000,-1.1420728531241764e-05
25100,-5.775913548049516e-05
25200,-0.004530179356606823
25300,-0.0007615335330967809
25400,-0.0004482932829148467
25500,-0.00033172332821322924
25600,-6.438275527784754e-05
25700,-0.0016124224972600132
25800,-0.008493121159062866
25900,-0.004537495604381547
26000,-0.00013140746997697406
26100,-5.663006484297739e-05
26200,-0.00018810295520665932
26300,-9.319028955729891e-05
26400,-4.456072818578427e-06
26500,-0.0005120765989943266
26600,-0.00017766869365516414
26700,-5.5590094211262674e-05
26800,-0.0008730458595891833
26900,-0.004196317223932056
27000,-0.009483278853622323
27100,-0.004993815980196814
27200,-0.008727405603531224
27300,-0.01056413024707581
27400,-0.007115964987497137
27500,-0.00023683647848027838
27600,-2.44104776941066e-06
27700,-0.005003311873679195
27800,-0.0006262319506703306
27900,-5.277687688021171e-05
28000,-0.0017686770677983077
28100,-0.0003413739998705978
28200,-0.002116110240672242
28300,-3.593918198933966e-06
28400,-0.0008549259500455264
