timesteps,rewards
100,9.0
200,9.0
300,9.4
400,9.2
500,9.2
600,9.0
700,8.6
800,9.6
900,9.0
1000,9.2
1100,9.0
1200,9.2
1300,9.6
1400,9.2
1500,8.6
1600,9.2
1700,9.8
1800,9.2
1900,9.2
2000,8.6
2100,120.8
2200,56.0
2300,70.8
2400,69.0
2500,67.4
2600,59.0
2700,70.6
2800,63.2
2900,67.4
3000,101.6
3100,58.8
3200,63.2
3300,72.8
3400,128.6
3500,56.6
3600,154.2
3700,62.4
3800,106.6
3900,86.0
4000,223.4
4100,151.2
4200,156.2
4300,233.4
4400,303.0
4500,364.4
4600,253.6
4700,234.2
4800,139.2
4900,175.8
5000,103.2
5100,274.4
5200,365.4
5300,108.0
5400,350.0
5500,134.6
5600,144.0
5700,106.4
5800,121.6
5900,109.8
6000,182.0
6100,181.8
6200,500.0
6300,427.4
6400,429.6
6500,433.0
6600,300.8
6700,426.6
6800,364.6
6900,425.4
7000,297.0
7100,301.8
7200,431.0
7300,220.4
7400,360.6
7500,382.2
7600,437.4
7700,364.4
7800,290.8
7900,500.0
8000,222.0
8100,431.8
8200,342.8
8300,373.2
8400,254.0
8500,227.6
8600,249.0
8700,231.2
8800,221.2
8900,340.6
9000,288.0
9100,390.6
9200,247.2
9300,353.2
9400,202.2
9500,284.2
9600,191.0
9700,441.2
9800,301.0
9900,319.6
10000,269.8
10100,226.0
10200,345.0
10300,391.8
10400,342.2
10500,400.6
10600,465.0
10700,494.2
10800,390.4
10900,445.2
11000,418.2
11100,384.4
11200,395.4
11300,328.6
11400,382.0
11500,357.2
11600,368.0
11700,436.2
11800,401.0
11900,428.8
12000,316.6
12100,414.6
12200,308.4
12300,189.0
12400,249.6
12500,299.2
12600,289.2
12700,275.0
12800,307.4
12900,324.4
13000,255.6
13100,298.0
13200,246.0
13300,284.4
13400,228.0
13500,296.6
13600,245.2
13700,330.0
13800,237.2
13900,310.4
14000,254.0
14100,259.8
14200,295.2
14300,339.8
14400,337.8
14500,333.0
14600,312.6
14700,266.2
14800,400.4
14900,357.2
15000,334.0
15100,311.8
15200,303.6
15300,373.8
15400,279.2
15500,316.6
15600,296.0
15700,270.6
15800,291.4
15900,196.2
16000,382.6
16100,358.2
16200,305.6
16300,357.4
16400,141.4
16500,138.0
16600,248.0
16700,246.6
16800,187.0
16900,204.8
17000,207.8
17100,231.6
17200,185.4
17300,175.2
17400,209.6
17500,185.8
17600,197.8
17700,276.6
17800,203.4
17900,179.6
18000,146.2
18100,176.8
18200,202.4
18300,157.4
18400,237.4
18500,147.2
18600,168.6
18700,282.0
18800,375.2
18900,324.4
19000,172.4
19100,347.6
19200,261.6
19300,203.6
19400,203.8
19500,238.8
19600,205.2
19700,203.8
19800,319.0
19900,225.4
20000,288.2
20100,242.4
20200,343.4
20300,187.2
20400,192.2
20500,202.6
20600,327.0
20700,394.2
20800,342.0
20900,221.2
21000,273.6
21100,223.8
21200,314.8
21300,290.0
21400,289.6
21500,362.6
21600,234.2
21700,384.0
21800,311.0
21900,232.0
22000,224.0
22100,299.0
22200,312.0
22300,317.2
22400,345.8
22500,234.0
22600,266.2
22700,273.4
22800,313.8
22900,398.6
23000,258.0
23100,289.0
23200,405.0
23300,272.2
23400,405.8
23500,326.8
23600,343.0
23700,300.0
23800,238.4
23900,253.6
24000,295.6
24100,237.4
24200,338.6
24300,321.8
24400,355.0
24500,329.2
24600,295.2
24700,368.6
24800,360.4
24900,336.4
25000,292.8
25100,412.0
25200,331.2
25300,265.6
25400,405.6
25500,375.4
25600,244.4
25700,279.0
25800,339.2
25900,293.0
26000,392.4
26100,257.2
26200,328.0
26300,245.4
26400,339.6
26500,273.8
26600,244.8
26700,347.4
26800,387.6
26900,290.2
27000,363.0
27100,308.8
27200,328.8
27300,281.4
27400,291.2
27500,294.8
27600,401.4
27700,416.6
27800,363.4
27900,293.2
28000,325.2
28100,341.6
28200,362.0
28300,300.4
28400,329.2
28500,393.0
28600,299.8
28700,397.0
28800,264.4
28900,309.6
29000,234.8
29100,292.0
29200,291.0
29300,391.2
29400,293.2
29500,421.8
29600,228.2
29700,252.6
29800,258.2
29900,227.2
30000,276.8
30100,310.6
30200,314.8
30300,256.8
30400,313.6
30500,348.4
30600,295.2
30700,210.4
30800,235.6
30900,293.0
31000,258.0
31100,292.8
31200,234.2
31300,235.4
31400,214.2
31500,245.4
31600,242.2
31700,274.0
31800,272.2
31900,232.4
32000,232.6
32100,264.6
32200,237.0
32300,226.4
32400,300.4
32500,229.0
32600,251.6
32700,203.8
32800,208.6
32900,220.4
33000,252.8
33100,232.2
33200,202.4
33300,224.4
33400,231.2
33500,265.0
33600,261.6
33700,285.8
33800,265.2
33900,240.6
34000,218.0
34100,221.6
34200,197.0
34300,225.8
34400,275.4
34500,203.6
34600,267.6
34700,229.6
34800,247.8
34900,232.2
35000,218.2
35100,280.4
35200,223.2
35300,273.4
35400,270.8
35500,223.0
35600,317.2
35700,247.4
35800,256.4
35900,298.2
36000,263.4
36100,255.8
36200,289.0
36300,334.0
36400,236.4
36500,247.4
36600,261.6
36700,285.8
36800,262.0
36900,266.4
37000,242.2
37100,294.0
37200,305.2
37300,221.6
37400,223.6
37500,223.6
37600,240.0
37700,236.8
37800,226.0
37900,237.2
38000,261.4
38100,222.2
38200,222.2
38300,234.0
38400,218.4
38500,223.0
38600,214.8
38700,226.6
38800,225.4
38900,265.8
39000,204.0
39100,179.0
39200,214.4
39300,190.0
39400,211.4
39500,186.8
39600,178.4
39700,208.8
39800,209.4
39900,207.6
40000,190.4
40100,182.6
40200,207.0
40300,201.6
40400,216.8
40500,205.2
40600,220.4
40700,201.6
40800,214.8
40900,202.0
41000,216.0
41100,205.0
41200,197.4
41300,207.6
41400,189.2
41500,198.8
41600,206.2
41700,211.8
41800,196.0
41900,207.8
42000,199.6
42100,202.4
42200,221.8
42300,197.2
42400,215.6
42500,177.8
42600,216.6
42700,230.8
42800,204.4
42900,181.2
43000,196.4
43100,192.8
43200,220.4
43300,200.2
43400,190.2
43500,222.6
43600,211.8
43700,190.4
43800,196.6
43900,205.4
44000,194.6
44100,211.6
