timesteps,rewards
100,-920.0
200,-1280.0
300,-1278.2
400,-1638.2
500,-1636.4
600,-914.6
700,-920.0
800,-200.0
900,-1640.0
1000,-916.4
1100,-1276.4
1200,-1280.0
1300,-920.0
1400,-918.2
1500,-1278.2
1600,-920.0
1700,-1278.2
1800,-1278.2
1900,-1998.2
2000,-1276.4
2100,-200.0
2200,-200.0
2300,-200.0
2400,-200.0
2500,-200.0
2600,-200.0
2700,-200.0
2800,-200.0
2900,-200.0
3000,-200.0
3100,-200.0
3200,-200.0
3300,-200.0
3400,-200.0
3500,-200.0
3600,-200.0
3700,-200.0
3800,-200.0
3900,-200.0
4000,-200.0
4100,-200.0
4200,-200.0
4300,-200.0
4400,-200.0
4500,-200.0
4600,-200.0
4700,-200.0
4800,-200.0
4900,-200.0
5000,-200.0
5100,-200.0
5200,-200.0
5300,-200.0
5400,-200.0
5500,-200.0
5600,-200.0
5700,-200.0
5800,-200.0
5900,-200.0
6000,-200.0
6100,-200.0
6200,-200.0
6300,-200.0
6400,-200.0
6500,-200.0
6600,-200.0
6700,-200.0
6800,-200.0
6900,-200.0
7000,-200.0
7100,-200.0
7200,-200.0
7300,-200.0
7400,-200.0
7500,-200.0
7600,-200.0
7700,-200.0
7800,-200.0
7900,-200.0
8000,-200.0
8100,-200.0
8200,-200.0
8300,-200.0
8400,-200.0
8500,-200.0
8600,-200.0
8700,-200.0
8800,-200.0
8900,-200.0
9000,-200.0
9100,-200.0
9200,-200.0
9300,-200.0
9400,-200.0
9500,-200.0
9600,-200.0
9700,-200.0
9800,-200.0
9900,-200.0
10000,-200.0
10100,-200.0
10200,-200.0
10300,-200.0
10400,-200.0
10500,-200.0
10600,-200.0
10700,-200.0
10800,-200.0
10900,-200.0
11000,-200.0
11100,-200.0
11200,-200.0
11300,-200.0
11400,-200.0
11500,-200.0
11600,-200.0
11700,-200.0
11800,-200.0
11900,-200.0
12000,-200.0
12100,-200.0
12200,-200.0
12300,-200.0
12400,-200.0
12500,-200.0
12600,-200.0
12700,-200.0
12800,-200.0
12900,-200.0
13000,-200.0
13100,-200.0
13200,-200.0
13300,-200.0
13400,-200.0
13500,-200.0
13600,-200.0
13700,-200.0
13800,-200.0
13900,-200.0
14000,-200.0
14100,-200.0
14200,-200.0
14300,-200.0
14400,-200.0
14500,-200.0
14600,-200.0
14700,-200.0
14800,-200.0
14900,-200.0
15000,-200.0
15100,-200.0
15200,-200.0
15300,-200.0
15400,-200.0
15500,-200.0
15600,-200.0
15700,-200.0
15800,-200.0
15900,-200.0
16000,-200.0
16100,-200.0
16200,-200.0
16300,-200.0
16400,-200.0
16500,-200.0
16600,-200.0
16700,-200.0
16800,-200.0
16900,-200.0
17000,-200.0
17100,-200.0
17200,-200.0
17300,-200.0
17400,-200.0
17500,-200.0
17600,-200.0
17700,-200.0
17800,-200.0
17900,-200.0
18000,-200.0
18100,-200.0
18200,-200.0
18300,-200.0
18400,-200.0
18500,-200.0
18600,-200.0
18700,-200.0
18800,-200.0
18900,-200.0
19000,-200.0
19100,-200.0
19200,-200.0
19300,-200.0
19400,-200.0
19500,-200.0
19600,-200.0
19700,-200.0
19800,-200.0
19900,-200.0
20000,-200.0
20100,-200.0
20200,-200.0
20300,-200.0
20400,-200.0
20500,-200.0
20600,-200.0
20700,-200.0
20800,-200.0
20900,-200.0
21000,-200.0
21100,-200.0
21200,-200.0
21300,-200.0
21400,-200.0
21500,-200.0
21600,-200.0
21700,-200.0
21800,-200.0
21900,-200.0
22000,-200.0
22100,-200.0
22200,-200.0
22300,-200.0
22400,-200.0
22500,-200.0
22600,-200.0
22700,-200.0
22800,-200.0
22900,-200.0
23000,-200.0
23100,-200.0
23200,-200.0
23300,-200.0
23400,-200.0
23500,-200.0
23600,-200.0
23700,-200.0
23800,-200.0
23900,-200.0
24000,-200.0
24100,-200.0
24200,-200.0
24300,-200.0
24400,-200.0
24500,-200.0
24600,-200.0
24700,-200.0
24800,-200.0
24900,-200.0
25000,-200.0
25100,-200.0
25200,-200.0
25300,-200.0
25400,-200.0
25500,-200.0
25600,-200.0
25700,-200.0
25800,-200.0
25900,-200.0
26000,-200.0
26100,-200.0
26200,-200.0
26300,-200.0
26400,-200.0
26500,-200.0
26600,-200.0
26700,-200.0
26800,-200.0
26900,-200.0
27000,-200.0
27100,-200.0
27200,-200.0
27300,-200.0
27400,-200.0
27500,-200.0
27600,-200.0
27700,-200.0
27800,-200.0
27900,-200.0
28000,-200.0
28100,-200.0
28200,-200.0
28300,-200.0
28400,-200.0
28500,-200.0
28600,-200.0
28700,-200.0
28800,-200.0
28900,-200.0
29000,-200.0
29100,-200.0
29200,-200.0
29300,-200.0
29400,-200.0
29500,-200.0
29600,-200.0
29700,-200.0
29800,-200.0
29900,-200.0
30000,-200.0
30100,-200.0
30200,-200.0
30300,-200.0
30400,-200.0
30500,-200.0
30600,-200.0
30700,-200.0
30800,-200.0
30900,-200.0
31000,-200.0
31100,-200.0
31200,-200.0
31300,-200.0
31400,-200.0
31500,-200.0
31600,-200.0
31700,-200.0
31800,-200.0
31900,-200.0
32000,-200.0
32100,-200.0
32200,-200.0
32300,-200.0
32400,-200.0
32500,-200.0
32600,-200.0
32700,-200.0
32800,-200.0
32900,-200.0
33000,-200.0
33100,-200.0
33200,-200.0
33300,-200.0
33400,-200.0
33500,-200.0
33600,-200.0
33700,-200.0
33800,-200.0
33900,-200.0
34000,-200.0
34100,-200.0
34200,-200.0
34300,-200.0
34400,-200.0
34500,-200.0
34600,-200.0
34700,-200.0
34800,-200.0
34900,-200.0
35000,-200.0
35100,-200.0
35200,-200.0
35300,-200.0
35400,-200.0
35500,-200.0
35600,-200.0
35700,-200.0
35800,-200.0
35900,-200.0
36000,-200.0
36100,-200.0
36200,-200.0
36300,-200.0
36400,-200.0
36500,-200.0
36600,-200.0
36700,-200.0
36800,-200.0
36900,-200.0
37000,-200.0
37100,-200.0
37200,-200.0
37300,-200.0
37400,-200.0
37500,-200.0
37600,-200.0
37700,-200.0
37800,-200.0
37900,-200.0
38000,-200.0
38100,-200.0
38200,-200.0
38300,-200.0
38400,-200.0
38500,-200.0
38600,-200.0
38700,-200.0
38800,-200.0
38900,-200.0
39000,-200.0
39100,-200.0
39200,-200.0
39300,-200.0
39400,-200.0
39500,-200.0
39600,-200.0
39700,-200.0
39800,-200.0
39900,-200.0
40000,-200.0
40100,-200.0
40200,-200.0
40300,-200.0
40400,-200.0
40500,-200.0
40600,-200.0
40700,-200.0
40800,-200.0
40900,-200.0
41000,-200.0
41100,-200.0
41200,-200.0
41300,-200.0
41400,-200.0
41500,-200.0
41600,-200.0
41700,-200.0
41800,-200.0
41900,-200.0
42000,-200.0
42100,-200.0
42200,-200.0
42300,-200.0
42400,-200.0
42500,-200.0
42600,-200.0
42700,-200.0
42800,-200.0
42900,-200.0
43000,-200.0
43100,-200.0
43200,-200.0
43300,-200.0
43400,-200.0
43500,-200.0
43600,-200.0
43700,-200.0
43800,-200.0
43900,-200.0
44000,-200.0
44100,-200.0
44200,-200.0
44300,-200.0
44400,-200.0
44500,-200.0
44600,-200.0
44700,-200.0
44800,-200.0
44900,-200.0
45000,-200.0
45100,-200.0
45200,-200.0
45300,-200.0
