timesteps,rewards
100,-1402.8966109879316
200,-1359.8294687271118
300,-1403.1535360176117
400,-1458.6397941738367
500,-1590.5662026122213
600,-1533.2578661680222
700,-1573.4368040127215
800,-1780.1032389879226
900,-1591.2051595196128
1000,-1540.6461772024632
1100,-1575.6307515442372
1200,-1507.5890695273877
1300,-1482.3461069107057
1400,-1313.0853417374194
1500,-1344.0950860619546
1600,-1238.949960717559
1700,-1307.9733585119247
1800,-1194.4840734928846
1900,-1194.193376261741
2000,-1035.391955905035
2100,-1090.3429547667504
2200,-987.2212750924751
2300,-765.5114437515615
2400,-703.3099698546284
2500,-494.1894632049836
2600,-443.4459501715377
2700,-452.79582215058616
2800,-276.6092216486053
2900,-256.21885838311283
3000,-212.45176615345991
3100,-250.8545669698695
3200,-240.31465348212515
3300,-200.95600339981902
3400,-177.86834847754648
3500,-271.8110606899078
3600,-152.68821541938232
3700,-149.32829893237715
3800,-99.77069485706743
3900,-177.2335841431399
4000,-127.85456669627165
4100,-207.72954420734314
4200,-212.13274155559483
4300,-521.1293673911947
4400,-333.33396275701233
4500,-428.09649170447665
4600,-505.2212102157879
4700,-905.4938184627681
4800,-371.04881028280363
4900,-556.7740753663741
5000,-689.0653120754753
5100,-699.9272658022586
5200,-611.5132902109093
5300,-956.2562632679299
5400,-413.91434336393866
5500,-675.8938964821049
5600,-816.9213832717272
5700,-730.1648638217957
5800,-491.10785737939585
5900,-387.45036543562344
6000,-189.8437482598587
6100,-252.9201328313211
6200,-509.11539513063036
6300,-426.80612058266996
6400,-701.2353626106342
6500,-544.8633922995417
6600,-229.97655868044822
6700,-120.81767945019529
6800,-166.95435577615862
6900,-121.29533983503934
7000,-171.2877645820845
7100,-205.2779860419687
7200,-125.99762335568667
7300,-97.34974589310586
7400,-73.59031978985294
7500,-74.9667960798135
7600,-148.79804163845256
7700,-76.3349669716321
7800,-98.46167028886266
7900,-169.3387159140315
8000,-124.06568999984302
8100,-146.46279019531795
8200,-171.65757859513397
8300,-98.64643525122665
8400,-141.45121618066915
8500,-196.27212827665934
8600,-125.70630457001971
8700,-166.34223918514326
8800,-96.8232133419253
8900,-213.93173257151503
9000,-170.78561605826252
9100,-75.94204680088441
9200,-189.00563497660914
9300,-190.8885176791111
9400,-98.37676902894891
9500,-221.46944111254817
9600,-210.91340945950668
9700,-123.88383661543484
9800,-118.93970901172361
9900,-145.5312484671478
10000,-144.42978293869237
10100,-119.26258372709098
10200,-205.1981578854331
10300,-94.64362378302322
10400,-157.04007423436923
10500,-141.4886041164049
10600,-73.09202406302575
10700,-143.4656148115144
10800,-143.93440270403735
10900,-143.9607278915355
11000,-72.79437207887796
11100,-199.30272045013845
11200,-145.12975892448156
11300,-47.232074381832355
11400,-138.90997327306906
11500,-222.53646609476854
11600,-143.19943703239665
11700,-187.5493714253884
11800,-142.73662223654756
11900,-142.74171401051245
12000,-183.08809388276558
12100,-120.46989853860615
12200,-276.74346465832934
12300,-120.10222236679019
12400,-121.47842557677941
12500,-118.61452431971702
12600,-187.55747188527602
12700,-93.7465820533098
12800,-164.9882200031338
12900,-137.43811090115923
13000,-164.60163952548754
13100,-163.39816474143407
13200,-126.8879470687356
13300,-190.4129995550902
13400,-97.23458152804123
13500,-93.76267371508166
13600,-74.69323584612611
13700,-143.78576909826984
13800,-117.09655327379878
13900,-172.18249844549172
14000,-189.67459818112374
14100,-177.64883828892366
14200,-94.58131975795258
14300,-144.33896967768675
14400,-169.68963378413247
14500,-120.89609574589704
14600,-118.36393428863957
14700,-144.22149141529425
14800,-141.6026828830082
14900,-166.05575808849463
15000,-118.32264536631847
15100,-236.13313231121612
15200,-161.33716475813125
15300,-188.45757031392654
15400,-140.1803101459831
15500,-143.2795816452417
15600,-141.1248231670761
15700,-143.77783276853734
15800,-94.63453073803831
15900,-117.39795085754012
16000,-170.12943610359798
16100,-116.85105321805676
16200,-97.6728127658018
16300,-143.0373701884295
16400,-211.36268505812623
16500,-142.30211229342967
16600,-155.38284731213935
16700,-228.4315961344866
16800,-119.56117102825083
16900,-171.2625335996854
17000,-143.32368638053305
17100,-144.46069344163408
17200,-120.03143841228447
17300,-142.00875784466044
17400,-210.17276903612074
17500,-148.09932963906323
17600,-190.71127437632532
17700,-147.7525119235739
17800,-142.87672194081824
17900,-208.10257235215977
18000,-208.8194743852131
18100,-142.87175459740683
18200,-157.15094028892926
18300,-167.67044555332978
18400,-147.2206713992171
18500,-143.33615097324363
18600,-121.82930186749437
18700,-166.96201328947208
18800,-122.9629051590804
18900,-171.81136482930742
19000,-186.7920545598492
19100,-146.8813924834132
19200,-137.32521436023526
19300,-99.12930509904399
19400,-141.71348882233724
19500,-199.36704283547587
19600,-189.63019866170362
19700,-189.23273660894483
19800,-148.12586574908346
19900,-211.8342249924317
20000,-147.84433267996647
20100,-95.34219167190604
20200,-148.73125288756563
20300,-98.45440880777315
20400,-122.07894795909525
20500,-210.2911980748642
20600,-170.74707133825868
20700,-167.69113509142773
20800,-183.19352628765628
20900,-147.27284548915924
21000,-185.77194370706565
21100,-141.54908383544534
21200,-187.28973516253754
21300,-123.43518018620088
21400,-75.60148724615574
21500,-145.2407156471163
21600,-98.32693027742206
21700,-187.20827552853152
21800,-124.18857852313667
21900,-121.02729055345989
22000,-143.11192806037144
22100,-120.84401985760778
22200,-145.19211199386046
22300,-98.57410522555001
22400,-97.3896790294908
22500,-148.94952881811187
22600,-156.90576480794698
22700,-52.22825313080102
22800,-149.8466555832885
22900,-191.86566139683129
23000,-122.69151586936786
23100,-150.09941584868358
23200,-167.13424605634063
23300,-143.71747481394559
23400,-115.70066362293437
23500,-120.92674356270581
23600,-167.5029253512621
23700,-146.9430067469366
23800,-146.22558785639703
23900,-188.19845733875408
24000,-101.4840715046972
24100,-168.5287796624005
24200,-167.44333908958362
24300,-168.33992392979562
24400,-126.90797492340207
24500,-193.1515571601689
24600,-102.35299022011459
24700,-104.18702731579542
24800,-176.60241334848106
24900,-173.62852449677885
25000,-150.95722550936043
25100,-148.7579218752682
25200,-29.336617344617842
25300,-141.2453946299851
25400,-122.89959571473301
25500,-144.39902506833897
25600,-145.57375148162245
25700,-144.3336802306585
25800,-100.7709756186232
25900,-170.06711147837342
26000,-120.91696561640128
26100,-147.75317385708914
26200,-168.85408557970078
26300,-125.17200138904154
26400,-195.26162637859815
26500,-144.85519345724023
26600,-125.42612632066012
26700,-75.79284057915211
26800,-120.83714510728605
26900,-123.18304002221558
27000,-119.73261047459673
27100,-145.04016338124057
27200,-109.4212910650298
27300,-233.80308749320292
27400,-144.95515392378076
27500,-96.30227680154493
27600,-156.6343693575167
27700,-117.58263793615333
27800,-143.6860177791241
27900,-185.61759668696322
28000,-193.10912702156162
28100,-140.2001770700299
28200,-174.21745761814236
28300,-188.40009682909076
28400,-93.09935036151728
28500,-165.1308183820746
28600,-113.23222441786201
28700,-139.42668291905284
28800,-164.6830426998262
28900,-158.67362466664198
29000,-168.60549546527037
29100,-181.45886548348645
29200,-104.66009314575058
29300,-211.47001320582058
29400,-124.6440454729629
29500,-175.46442131483087
29600,-186.41531388219445
29700,-143.660160738991
29800,-120.39899140703929
29900,-94.44064610620407
30000,-164.9831470106743
30100,-119.20821389365592
30200,-123.713961230102
30300,-144.72069959889632
30400,-142.70743982451967
30500,-120.21246012710726
30600,-122.41607389783749
30700,-141.9251469513396
30800,-123.16624875646085
30900,-142.9088601086405
31000,-140.4206764943665
31100,-164.60404892215155
31200,-211.84273413474003
31300,-120.80439806712965
31400,-142.44901302874896
31500,-170.71981249304955
31600,-162.78384600206192
31700,-94.46952712997215
31800,-120.86508548824638
31900,-114.19365963409072
32000,-156.80490119625378
32100,-142.49245402704182
32200,-120.11336725733418
32300,-163.28009153173116
32400,-140.91197624243068
32500,-193.83938335244892
32600,-164.69756474957467
32700,-96.80034483782583
32800,-139.74323150441631
32900,-72.47417434463796
33000,-98.10690901488996
33100,-117.80203516754845
33200,-141.28712593146193
33300,-187.6935588526976
33400,-117.12671031840037
33500,-165.59875606479036
33600,-142.54202557917307
33700,-162.21749012185464
33800,-120.80173894420186
33900,-143.2877587755007
34000,-172.8957094242127
34100,-120.45168635248065
34200,-91.95466312933677
34300,-70.36641289765684
34400,-72.65885231127905
