timesteps,rewards
7084,111.0
7155,71.0
7198,43.0
7232,34.0
7249,17.0
7333,84.0
7385,52.0
7424,39.0
7480,56.0
7532,52.0
7584,52.0
7628,44.0
7666,38.0
7704,38.0
7744,40.0
7904,160.0
7973,69.0
8042,69.0
8163,121.0
8276,113.0
8326,50.0
8392,66.0
8450,58.0
8495,45.0
8544,49.0
8612,68.0
8663,51.0
8699,36.0
8766,67.0
8859,93.0
8933,74.0
8961,28.0
9089,128.0
9159,70.0
9230,71.0
9390,160.0
9567,177.0
9662,95.0
9779,117.0
9831,52.0
9946,115.0
9986,40.0
10084,98.0
10169,85.0
10207,38.0
10265,58.0
10325,60.0
10434,109.0
10522,88.0
10586,64.0
10694,108.0
10737,43.0
10796,59.0
10858,62.0
11013,155.0
11149,136.0
11216,67.0
11333,117.0
11410,77.0
11583,173.0
11714,131.0
11780,66.0
11911,131.0
11950,39.0
12073,123.0
12214,141.0
12301,87.0
12475,174.0
12659,184.0
12770,111.0
12872,102.0
12911,39.0
12983,72.0
13055,72.0
13138,83.0
13208,70.0
13390,182.0
13499,109.0
13602,103.0
13738,136.0
13964,226.0
14079,115.0
14118,39.0
14164,46.0
14313,149.0
14471,158.0
14681,210.0
14861,180.0
14933,72.0
15040,107.0
15151,111.0
15341,190.0
15499,158.0
15599,100.0
15776,177.0
15834,58.0
15991,157.0
16082,91.0
16225,143.0
16314,89.0
16398,84.0
16466,68.0
16574,108.0
16663,89.0
16823,160.0
16976,153.0
17244,268.0
17393,149.0
17657,264.0
17836,179.0
17940,104.0
18138,198.0
18302,164.0
18389,87.0
18577,188.0
18695,118.0
18847,152.0
19060,213.0
19223,163.0
19417,194.0
19560,143.0
19687,127.0
19838,151.0
19985,147.0
20276,291.0
20364,88.0
20426,62.0
20589,163.0
20754,165.0
21002,248.0
21287,285.0
21455,168.0
21595,140.0
21917,322.0
22224,307.0
22436,212.0
22720,284.0
22880,160.0
23019,139.0
23136,117.0
23326,190.0
23451,125.0
23598,147.0
23792,194.0
23951,159.0
24072,121.0
24294,222.0
24533,239.0
24623,90.0
24647,24.0
24853,206.0
24951,98.0
25169,218.0
25400,231.0
25791,391.0
26219,428.0
26505,286.0
26752,247.0
27017,265.0
27395,378.0
27660,265.0
28002,342.0
28180,178.0
28283,103.0
28489,206.0
28649,160.0
28756,107.0
29206,450.0
29363,157.0
29506,143.0
29639,133.0
29776,137.0
29913,137.0
30102,189.0
30203,101.0
30421,218.0
30567,146.0
30709,142.0
30888,179.0
31104,216.0
31142,38.0
31351,209.0
31516,165.0
31595,79.0
31735,140.0
32031,296.0
32209,178.0
32297,88.0
32506,209.0
32655,149.0
32753,98.0
32900,147.0
33056,156.0
33167,111.0
33423,256.0
33502,79.0
33731,229.0
33869,138.0
34076,207.0
34512,436.0
34679,167.0
34969,290.0
35078,109.0
35732,654.0
35955,223.0
36120,165.0
36525,405.0
36677,152.0
36884,207.0
37100,216.0
37364,264.0
37744,380.0
38404,660.0
38676,272.0
38887,211.0
39073,186.0
39225,152.0
39457,232.0
39614,157.0
39888,274.0
40125,237.0
40303,178.0
40438,135.0
40717,279.0
40878,161.0
40985,107.0
41305,320.0
41419,114.0
41557,138.0
41781,224.0
41968,187.0
42189,221.0
42363,174.0
42538,175.0
42712,174.0
42893,181.0
43039,146.0
43185,146.0
43379,194.0
43524,145.0
43758,234.0
43941,183.0
44121,180.0
44341,220.0
44574,233.0
44707,133.0
44863,156.0
45069,206.0
45293,224.0
45616,323.0
45907,291.0
46200,293.0
46445,245.0
46644,199.0
46889,245.0
47388,499.0
47797,409.0
47928,131.0
48204,276.0
48339,135.0
48746,407.0
49194,448.0
49334,140.0
49515,181.0
49956,441.0
50000,44.0
