timesteps,rewards
100,-1284.3512903541327
200,-1147.4136401573894
300,-1200.6466036513448
400,-1123.9794076804071
500,-1370.5266319036484
600,-1573.6328887343407
700,-1288.865221631527
800,-1344.8121499836445
900,-1295.294659627974
1000,-1366.2118633389473
1100,-1287.7958960220217
1200,-1494.3852723419666
1300,-1507.6613452418708
1400,-1102.2985614750535
1500,-1317.6586897850036
1600,-1335.837917137146
1700,-1140.990718409419
1800,-1048.8380574978887
1900,-1101.321427154541
2000,-939.3789194697514
2100,-1006.4005632936954
2200,-795.456018827483
2300,-710.0691046616063
2400,-958.6624927079305
2500,-1104.795073595643
2600,-1300.0045729964972
2700,-1338.5182156205178
2800,-1109.9112359791993
2900,-1005.5995637941639
3000,-867.6794777126051
3100,-913.8314909800887
3200,-658.8060242824256
3300,-533.4833477154374
3400,-511.42158752158286
3500,-634.9723793499172
3600,-493.4568893171847
3700,-392.2659364171326
3800,-464.2767464123666
3900,-254.5877499654889
4000,-257.276899853535
4100,-178.20206623822452
4200,-384.315135300532
4300,-389.62394388094543
4400,-114.90913158729673
4500,-250.56157573908567
4600,-179.91955286506564
4700,-236.43310769088566
4800,-87.68910138756037
4900,-128.54843919407577
5000,-177.46433275509625
5100,-130.009715751186
5200,-222.75391725469382
5300,-102.2386839242652
5400,-155.90954194143416
5500,-171.6883232595399
5600,-208.08174470178784
5700,-76.70340193081647
5800,-153.5182640068233
5900,-212.98853818289936
6000,-171.7470557892695
6100,-172.6081767929718
6200,-77.05516141271218
6300,-174.46322100684046
6400,-168.59672149885446
6500,-222.3232085261494
6600,-103.17434305101634
6700,-270.21328258737924
6800,-159.26755254119635
6900,-152.72060901951045
7000,-123.43851278573274
7100,-149.25927573107182
7200,-122.88433993905782
7300,-176.16310688164086
7400,-169.13409151779487
7500,-161.90291274562477
7600,-218.49273683112114
7700,-100.20713101839647
7800,-190.20111553999013
7900,-120.88762794341892
8000,-97.14171648640186
8100,-176.0303456089925
8200,-171.58934444091284
8300,-122.5353142619133
8400,-123.65751789314672
8500,-289.9567363759503
8600,-194.7157383534126
8700,-120.1085842675413
8800,-145.20403451798484
8900,-144.6589320736006
9000,-190.7842984364368
9100,-122.04283096237342
9200,-145.5477181809023
9300,-119.72256663367152
9400,-142.0355186550878
9500,-204.94135910514743
9600,-208.3025616651401
9700,-487.8190803036094
9800,-689.7931775487959
9900,-306.95538609962676
10000,-466.5781423488021
10100,-318.8711050406506
10200,-326.5296169589739
10300,-285.744207419861
10400,-441.6064198862965
10500,-281.12992513767676
10600,-304.8428104334336
10700,-121.65132824759966
10800,-452.2359293800313
10900,-140.22051703399046
11000,-345.0600856078789
11100,-96.7478296090616
11200,-145.65813239293638
11300,-117.94521201876924
11400,-168.2025345849106
11500,-122.43151802977081
11600,-144.0837497618515
11700,-118.12087841667235
11800,-143.57995549687183
11900,-173.40478439917788
12000,-180.28211576640606
12100,-186.76844553146512
12200,-168.00047055426984
12300,-124.59002417307347
12400,-149.78363627707586
12500,-167.57342136418447
12600,-191.45507369861008
12700,-272.8958586532623
12800,-174.87627022918315
12900,-148.39823836330325
13000,-172.94128181319684
13100,-169.9566184609197
13200,-189.09307178808376
13300,-180.73874281663447
13400,-152.6702228267677
13500,-123.31633264599368
13600,-204.68034988669677
13700,-97.28919384684414
13800,-167.1772551091388
13900,-175.48225576868282
14000,-124.832498565875
14100,-97.075911719352
14200,-146.37801891751587
14300,-148.8903834984638
14400,-124.23461493849754
14500,-101.05929619090166
14600,-122.59545870712027
14700,-125.17516406588257
14800,-73.53607123102992
14900,-151.06896745115517
15000,-129.13875311473384
15100,-182.70406401529908
15200,-223.8708804409951
15300,-96.27742570191621
15400,-168.50113144079222
15500,-170.50401844959705
15600,-222.65983849810436
15700,-98.93482616133988
15800,-127.58910135501064
15900,-158.71489924462512
16000,-196.54173109307885
16100,-98.67486282661557
16200,-157.68678302308544
16300,-116.18108245246113
16400,-174.50038206931202
16500,-135.64785188892856
16600,-149.30634761611
16700,-119.98423947114497
16800,-101.13290259782225
16900,-176.31785096097738
17000,-50.854795864084736
17100,-205.33427857197822
17200,-123.70202317750082
17300,-97.39305839994923
17400,-169.58295598858967
17500,-192.44186750939116
17600,-190.49374219141902
17700,-97.98903905930929
17800,-169.7981732044369
17900,-143.11615970507265
18000,-166.60150523856282
18100,-210.35060869567096
18200,-148.22301700785755
18300,-253.59183498146012
18400,-190.11043157987297
18500,-144.30472292359917
18600,-146.69882406983524
18700,-181.53978190468624
18800,-194.57829849347473
18900,-107.09339306727051
19000,-216.83274616990238
19100,-152.69239045828581
19200,-96.81497362609953
19300,-142.5709789324319
19400,-193.41626257086173
19500,-97.02931532757357
19600,-120.43956531332806
19700,-193.39446376236157
19800,-101.04439515983685
19900,-171.8502054426819
20000,-96.69916137107649
20100,-168.3395941292867
20200,-184.7416287627071
20300,-148.68262683786452
20400,-190.9277513148263
20500,-129.23273777160793
20600,-76.3293995066546
20700,-123.08813626486808
20800,-151.89688256513327
20900,-214.78716591466218
21000,-201.76109426207842
21100,-235.85307053551077
21200,-147.39203670751303
21300,-124.11818348374217
21400,-192.66453160084785
21500,-142.7507499847561
21600,-118.86514222491533
21700,-133.11594339581205
21800,-175.0605900272727
21900,-192.59128125244752
22000,-146.64827375020832
22100,-195.37419344736264
22200,-162.74801863217726
22300,-96.48195271915756
22400,-150.04333495087923
22500,-215.51315529691055
22600,-98.33220090512187
22700,-103.0166776491329
22800,-146.93874818645418
22900,-120.20898868925869
23000,-190.02482833461835
23100,-207.38600612636657
23200,-204.14650691151618
23300,-141.9965151350945
23400,-120.57559235664084
23500,-124.90143772661686
23600,-96.62088635610417
23700,-165.60526937833055
23800,-189.3765502710361
23900,-148.06798709072172
24000,-99.57030338011683
24100,-158.29017223082482
24200,-98.9786219011061
24300,-165.87608654098585
24400,-124.74179956000299
24500,-174.53066536523403
24600,-174.8610855572857
24700,-186.7621750254184
24800,-212.57254299107007
24900,-186.34900254961104
25000,-233.5272426641546
25100,-211.70391636267306
25200,-172.4792229950428
25300,-143.38270695181563
25400,-217.0748329339549
25500,-142.84263493046166
25600,-142.29272718913853
25700,-100.01179528487846
25800,-195.73676077825948
25900,-134.71316597191617
26000,-170.83089054021985
26100,-186.28675333149732
26200,-149.85967235155402
26300,-150.4371002374217
26400,-123.63976621683688
26500,-191.2629896515049
26600,-125.05317833647132
26700,-165.57486959891395
26800,-99.31723043713718
26900,-145.82117599677295
27000,-192.61529745226727
27100,-142.03810371924192
27200,-211.3041317416355
27300,-191.2688998548314
27400,-169.341948957555
27500,-147.83157585896552
27600,-192.54691757187248
27700,-166.80074387360364
27800,-98.02693482683972
27900,-122.67644867282361
28000,-147.73144715949894
28100,-148.73128836471588
28200,-166.16392078641803
28300,-143.60864631943406
28400,-121.59580792542548
28500,-102.61335848849266
28600,-208.1200158616528
28700,-241.65347065702082
28800,-122.74959271550179
28900,-143.3608496421948
29000,-121.58043475206941
29100,-191.62620467487721
29200,-128.92235998101532
29300,-189.5776067443192
29400,-98.22296706717461
29500,-160.5133497780189
29600,-100.49590619225054
29700,-120.99488231157883
29800,-193.82287423294036
29900,-170.6535500673577
30000,-167.67780875619502
30100,-107.84899023659527
30200,-121.18651675302536
30300,-122.25157449971884
30400,-185.70097602177412
30500,-216.5512877661735
30600,-126.7705179343
30700,-222.03307029213755
30800,-215.02783663813025
30900,-168.88530997801573
31000,-118.17601085212081
31100,-165.53242379240692
31200,-147.8292907629162
31300,-150.11318497937174
31400,-166.39956508073956
31500,-116.27027551922947
31600,-253.95990925030782
31700,-170.91261367918923
31800,-72.63934581317008
31900,-198.00937731317245
32000,-170.60949309170246
32100,-167.33183268746362
